applicant_id,age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,recent_bankruptcy,loan_amount,term_months,interest_rate,channel,product_type,default_12m
272,27,46470.5,18,631.0,0.259,0.914,0,0,28194.29,60,13.15,Online,Auto Refi,1
273,36,84190.1,9,706.0,0.321,0.086,0,0,15105.83,36,5.0,Online,Debt Consolidation,0
274,46,45046.23,2,702.0,0.452,0.128,0,0,14672.94,60,5.0,Online,Personal Loan,0
275,68,91733.47,19,629.0,0.281,0.661,0,0,17179.95,36,11.0,Online,Debt Consolidation,0
276,69,53548.66,21,752.0,0.252,0.833,2,0,11201.53,36,8.19,Partner,Debt Consolidation,1
277,22,57964.17,16,799.0,0.382,0.741,0,0,21030.56,36,5.0,Online,Personal Loan,0
278,21,56481.5,2,683.0,0.222,0.513,0,0,20190.75,36,5.0,Partner,Auto Refi,0
279,68,76949.05,11,701.0,0.215,0.364,0,0,5895.36,36,5.0,Branch,Personal Loan,0
280,32,101882.39,14,603.0,0.366,0.395,0,0,7439.31,60,12.74,Online,Personal Loan,1
281,25,65296.67,4,732.0,0.105,0.53,0,0,20075.96,36,5.0,Online,Personal Loan,0
282,57,64781.92,14,712.0,0.262,0.637,0,0,7151.09,36,5.0,Online,Personal Loan,0
283,52,53534.63,19,657.0,0.423,0.557,0,0,8840.5,36,9.7,Online,Auto Refi,1
284,29,32453.07,23,628.0,0.1,0.047,0,0,12238.78,36,5.0,Online,Debt Consolidation,1
285,61,55529.54,15,809.0,0.109,0.215,0,1,8000.36,36,5.0,Online,Debt Consolidation,0
286,55,39819.95,8,707.0,0.148,0.506,1,1,18472.63,60,16.7,Branch,Personal Loan,1
287,39,27253.68,7,616.0,0.05,0.173,0,0,17058.34,60,5.0,Online,Personal Loan,0
288,68,63460.07,10,740.0,0.548,0.069,0,0,17664.18,36,5.0,Branch,Personal Loan,0
289,36,54148.1,8,696.0,0.334,0.625,0,0,8731.78,36,5.31,Online,Personal Loan,0
290,23,92531.45,15,684.0,0.24,0.502,0,0,23823.35,36,5.0,Partner,Personal Loan,1
291,40,47887.96,13,748.0,0.165,0.76,0,0,22080.82,60,5.0,Online,Debt Consolidation,0
292,44,78407.35,14,497.0,0.584,0.644,0,0,24907.56,36,25.0,Online,Personal Loan,1
293,53,78016.45,13,554.0,0.399,0.325,0,0,11731.85,36,18.44,Branch,Auto Refi,1
294,44,91742.66,23,777.0,0.305,0.499,0,0,13403.91,36,5.0,Branch,Personal Loan,0
295,31,61315.48,9,671.0,0.466,0.292,0,0,10220.39,36,6.62,Online,Personal Loan,0
296,69,91380.85,12,650.0,0.367,0.127,0,0,8102.18,36,5.48,Online,Personal Loan,0
297,28,76218.93,0,586.0,0.26,0.689,0,1,24104.22,60,25.0,Partner,Auto Refi,1
298,56,87785.69,22,694.0,0.247,0.411,0,0,19788.55,60,5.0,Online,Debt Consolidation,0
299,58,112883.13,8,702.0,0.249,0.72,1,0,24350.11,36,7.83,Partner,Personal Loan,0
300,60,62535.53,16,781.0,0.198,0.472,2,0,9536.4,60,5.0,Branch,Personal Loan,0
301,40,68416.19,16,706.0,0.453,0.506,1,0,25100.99,36,9.01,Online,Personal Loan,0
302,55,57763.68,9,659.0,0.258,0.565,0,0,18079.37,36,6.74,Online,Personal Loan,0
303,68,95846.19,12,708.0,0.482,0.413,0,0,20130.71,36,5.0,Branch,Personal Loan,1
304,45,117093.06,17,758.0,0.221,0.403,0,0,23478.73,36,5.0,Online,Personal Loan,0
305,55,79683.3,12,742.0,0.248,0.498,0,0,10899.34,36,5.0,Online,Personal Loan,0
306,45,32798.38,20,724.0,0.266,0.699,0,0,27307.64,36,5.0,Online,Auto Refi,0
307,49,47337.8,23,699.0,0.212,0.551,0,0,5417.7,60,5.0,Online,Debt Consolidation,0
308,38,88191.8,12,639.0,0.25,0.453,0,0,16559.92,60,7.34,Partner,Personal Loan,1
309,66,42112.87,23,608.0,0.386,0.368,2,0,21422.67,36,22.07,Partner,Personal Loan,1
310,38,52989.35,9,597.0,0.464,0.426,0,0,2507.06,36,15.93,Online,Personal Loan,0
311,22,52287.85,19,708.0,0.356,0.277,1,0,12907.45,60,5.26,Online,Debt Consolidation,0
312,55,63456.99,6,715.0,0.177,0.254,0,1,2000.0,60,8.88,Online,Debt Consolidation,0
313,36,70134.2,6,757.0,0.248,0.402,1,0,29294.03,36,5.0,Online,Debt Consolidation,0
314,61,27211.37,8,719.0,0.251,0.451,1,0,22106.57,36,5.0,Online,Personal Loan,0
315,56,34451.23,15,754.0,0.524,0.595,0,0,14241.85,60,5.0,Partner,Personal Loan,0
316,53,34928.54,14,671.0,0.438,0.224,0,0,9639.78,36,5.64,Online,Personal Loan,0
317,24,37319.45,24,734.0,0.466,0.452,0,0,7770.88,60,5.0,Online,Auto Refi,0
318,53,65320.14,2,610.0,0.235,0.535,0,0,19512.83,36,10.82,Online,Debt Consolidation,0
319,34,68891.56,12,676.0,0.167,0.254,0,0,16265.55,60,5.0,Online,Auto Refi,0
320,41,85263.68,10,552.0,0.389,0.358,0,0,17583.05,36,18.82,Branch,Personal Loan,0
321,68,76098.59,7,682.0,0.265,0.602,1,0,15056.38,60,8.9,Branch,Personal Loan,0
322,40,53354.85,20,766.0,0.355,0.438,1,0,9558.42,36,5.0,Branch,Personal Loan,0
323,28,69598.57,20,685.0,0.369,0.047,0,0,20695.6,36,5.0,Branch,Personal Loan,0
324,27,86084.56,23,731.0,0.273,0.605,1,0,20146.2,36,5.0,Online,Auto Refi,0
325,23,60452.35,5,699.0,0.44,0.468,0,0,16843.2,60,5.37,Branch,Debt Consolidation,0
326,37,58791.63,9,640.0,0.145,0.129,0,0,8106.11,36,5.0,Online,Personal Loan,0
327,53,46100.85,16,667.0,0.333,0.274,0,0,10794.87,60,5.0,Partner,Debt Consolidation,0
328,68,48903.48,19,763.0,0.401,0.425,0,0,14076.97,36,5.0,Partner,Personal Loan,0
329,32,78711.49,8,730.0,0.524,0.512,0,0,18558.62,60,5.0,Branch,Auto Refi,1
330,42,64923.51,20,637.0,0.336,0.656,0,0,13736.47,36,11.23,Online,Auto Refi,1
331,42,104167.82,13,583.0,0.471,0.27,0,1,25607.31,36,25.0,Branch,Debt Consolidation,1
332,66,51465.86,19,694.0,0.463,0.36,0,0,2273.72,60,5.21,Branch,Auto Refi,0
333,50,80227.46,12,639.0,0.6,0.627,0,0,18382.04,36,16.21,Partner,Debt Consolidation,0
334,58,72728.18,0,668.0,0.359,0.659,2,0,25312.37,36,17.88,Online,Personal Loan,1
335,58,63212.51,24,578.0,0.566,0.385,1,0,16329.59,36,24.53,Online,Personal Loan,1
336,65,56289.96,23,753.0,0.417,0.343,0,0,8706.48,36,5.0,Online,Debt Consolidation,0
337,28,77002.04,18,673.0,0.136,0.55,0,0,8911.45,60,5.0,Partner,Personal Loan,1
338,47,75853.48,8,684.0,0.323,0.036,0,0,17081.68,36,5.0,Branch,Auto Refi,0
339,47,69039.77,16,622.0,0.21,0.447,1,0,10758.22,60,12.66,Branch,Personal Loan,0
340,54,73512.69,14,661.0,0.504,0.445,0,0,22775.74,36,9.72,Branch,Personal Loan,0
341,41,65729.74,19,689.0,0.34,0.356,1,0,12165.29,60,7.28,Partner,Debt Consolidation,0
342,50,32176.39,4,637.0,0.162,0.544,0,0,17998.02,36,6.91,Online,Debt Consolidation,0
343,53,66687.47,3,665.0,0.426,0.668,1,0,15570.29,36,14.81,Online,Debt Consolidation,1
344,48,59628.99,3,777.0,0.479,0.255,0,0,22514.88,60,5.0,Online,Debt Consolidation,0
345,67,103924.87,24,557.0,0.272,0.304,0,0,10985.63,60,14.93,Online,Auto Refi,1
346,53,77667.71,14,693.0,0.266,0.583,1,0,19466.5,60,7.72,Online,Personal Loan,0
347,25,69030.18,4,625.0,0.344,0.16,1,0,20095.12,36,11.81,Online,Personal Loan,0
348,68,74256.6,16,774.0,0.103,0.344,0,0,13521.59,36,5.0,Branch,Personal Loan,0
349,39,44537.64,6,667.0,0.405,0.884,0,0,14016.65,60,11.77,Partner,Personal Loan,0
350,24,52804.63,5,607.0,0.523,0.488,0,0,8584.89,36,16.75,Branch,Debt Consolidation,1
351,55,58304.22,14,665.0,0.242,0.393,0,0,9087.52,60,5.0,Online,Personal Loan,1
352,69,72768.45,24,704.0,0.541,0.105,0,0,8992.23,60,5.0,Online,Personal Loan,0
353,37,56304.95,19,830.0,0.439,0.0,0,0,18764.53,36,5.0,Partner,Personal Loan,0
354,64,54971.23,13,532.0,0.311,0.663,0,0,2000.0,36,22.93,Branch,Personal Loan,1
355,48,43642.73,9,596.0,0.396,0.217,0,0,7593.91,60,12.1,Online,Debt Consolidation,1
356,50,65502.42,5,771.0,0.512,0.459,0,0,5153.97,60,5.0,Branch,Personal Loan,0
357,49,68311.32,9,574.0,0.337,0.705,1,0,4103.65,36,23.87,Online,Auto Refi,1
358,66,73570.47,22,681.0,0.367,0.35,0,0,12860.49,36,5.0,Partner,Debt Consolidation,0
359,26,51079.68,19,646.0,0.256,0.358,0,0,19117.94,36,6.02,Partner,Debt Consolidation,1
360,55,72415.52,8,635.0,0.306,0.589,0,0,19436.5,60,10.09,Online,Auto Refi,0
361,61,44194.51,12,668.0,0.404,0.721,0,0,22113.12,36,9.93,Online,Auto Refi,0
362,57,60618.72,13,657.0,0.298,0.619,0,0,2043.21,60,8.1,Branch,Debt Consolidation,0
363,44,71031.44,0,754.0,0.26,0.744,0,0,16404.02,60,5.0,Online,Debt Consolidation,0
364,49,59825.76,0,773.0,0.458,0.0,0,0,13434.75,36,5.0,Online,Personal Loan,0
365,69,33763.11,18,710.0,0.378,0.534,0,0,16923.36,60,5.0,Online,Personal Loan,0
366,66,36147.35,8,663.0,0.262,0.707,1,0,25132.46,60,11.95,Online,Personal Loan,0
367,51,69417.9,4,698.0,0.53,0.54,1,1,4614.32,60,25.0,Branch,Debt Consolidation,1
368,55,76593.03,16,736.0,0.574,0.421,0,0,6556.54,60,5.0,Online,Personal Loan,0
369,53,71786.34,15,750.0,0.442,0.205,0,0,16065.86,36,5.0,Branch,Personal Loan,0
370,41,77074.84,11,706.0,0.177,0.303,0,0,11763.66,36,5.0,Online,Personal Loan,0
371,52,59389.15,4,787.0,0.369,0.75,0,1,17514.88,36,10.18,Online,Personal Loan,0
372,43,79768.84,5,637.0,0.391,0.443,1,0,20728.21,60,14.69,Partner,Debt Consolidation,1
373,53,71721.2,19,760.0,0.13,0.324,1,0,17935.83,60,5.0,Online,Personal Loan,0
374,23,52210.86,22,729.0,0.463,0.14,1,0,14120.6,36,5.0,Branch,Personal Loan,0
375,38,75289.07,10,637.0,0.345,0.543,0,0,7853.56,60,10.14,Partner,Auto Refi,1
376,45,70921.0,18,696.0,0.455,0.289,0,0,35402.88,60,5.0,Online,Personal Loan,1
377,62,98449.88,20,701.0,0.283,0.444,0,0,24866.33,60,5.0,Branch,Debt Consolidation,1
378,51,92586.4,5,670.0,0.378,0.795,0,0,3869.59,60,9.98,Branch,Auto Refi,0
379,23,63153.93,22,669.0,0.384,0.609,1,0,4966.24,36,12.71,Online,Debt Consolidation,1
380,60,56646.39,9,573.0,0.343,0.712,0,0,11028.91,36,19.47,Online,Personal Loan,1
381,66,96182.23,14,632.0,0.379,0.479,0,0,11965.26,60,10.71,Branch,Personal Loan,0
382,44,76030.79,17,663.0,0.304,0.593,0,0,15432.31,36,7.32,Branch,Personal Loan,1
383,52,61517.04,20,640.0,0.178,0.716,0,0,22202.05,36,8.52,Branch,Personal Loan,0
384,67,25218.76,6,620.0,0.075,0.284,0,0,16105.83,60,5.0,Online,Debt Consolidation,0
385,42,49890.01,22,754.0,0.246,0.443,0,0,12384.16,36,5.0,Online,Debt Consolidation,0
386,43,48499.44,2,673.0,0.415,0.312,0,0,8201.39,36,5.86,Online,Auto Refi,0
387,22,62072.39,23,830.0,0.195,0.328,1,0,9001.1,36,5.0,Online,Personal Loan,0
388,47,77370.37,15,696.0,0.447,0.42,0,0,19967.31,60,5.37,Online,Personal Loan,1
389,62,80425.06,12,753.0,0.487,0.259,1,0,9093.94,36,5.0,Partner,Debt Consolidation,0
390,22,95000.71,16,665.0,0.377,0.376,0,0,10605.45,36,6.41,Branch,Debt Consolidation,1
391,46,83627.92,3,634.0,0.3,0.587,0,0,15512.86,36,10.12,Online,Debt Consolidation,0
392,37,38990.64,18,698.0,0.443,0.431,0,0,18189.48,60,5.17,Partner,Debt Consolidation,0
393,60,85600.15,3,771.0,0.459,0.295,0,0,22385.16,36,5.0,Branch,Auto Refi,0
394,53,99666.49,24,674.0,0.293,0.607,0,0,18546.12,36,6.36,Partner,Personal Loan,0
395,29,98676.16,11,711.0,0.33,0.267,0,0,8581.69,60,5.0,Online,Auto Refi,0
396,63,40742.73,23,698.0,0.222,0.229,0,0,4881.68,36,5.0,Branch,Personal Loan,0
397,68,61178.07,3,673.0,0.354,0.69,1,0,5966.11,60,12.58,Partner,Debt Consolidation,0
398,59,84219.47,23,677.0,0.072,0.619,0,0,4151.78,60,5.0,Partner,Auto Refi,0
399,49,41833.14,16,610.0,0.285,0.382,0,0,20239.52,60,10.14,Branch,Personal Loan,1
400,62,30501.7,23,679.0,0.218,0.829,1,0,7758.59,36,10.67,Online,Personal Loan,0
401,46,71279.11,17,726.0,0.309,0.337,0,0,25656.03,60,5.0,Online,Personal Loan,0
402,55,51488.17,21,701.0,0.225,0.586,0,0,10950.04,36,5.0,Partner,Personal Loan,0
403,45,32370.98,5,693.0,0.09,0.134,0,0,16386.94,36,5.0,Online,Auto Refi,0
404,44,89590.41,18,731.0,0.242,0.247,0,0,10593.17,36,5.0,Online,Personal Loan,0
405,33,68286.25,4,694.0,0.263,0.656,1,0,13552.85,60,8.28,Online,Debt Consolidation,1
406,27,54586.15,1,681.0,0.448,0.734,0,0,14049.59,60,9.54,Online,Debt Consolidation,0
407,56,45726.32,10,731.0,0.243,0.42,0,0,15643.03,60,5.0,Branch,Debt Consolidation,0
408,65,68491.32,23,690.0,0.218,0.906,0,0,10266.39,36,6.4,Online,Personal Loan,1
409,40,75308.34,23,663.0,0.177,0.712,0,0,2000.0,36,6.32,Branch,Personal Loan,0
410,21,71518.65,12,713.0,0.457,0.311,0,0,12111.13,36,5.0,Online,Debt Consolidation,1
411,28,34621.73,4,678.0,0.293,0.374,0,0,10876.31,36,5.0,Online,Auto Refi,0
412,66,74537.04,22,660.0,0.353,0.173,0,0,24480.42,36,5.0,Online,Debt Consolidation,0
413,36,78888.99,7,691.0,0.135,0.361,0,0,19716.71,36,5.0,Online,Personal Loan,0
414,34,58131.92,10,692.0,0.109,0.498,0,0,26617.57,36,5.0,Partner,Personal Loan,0
415,32,85792.21,3,603.0,0.212,0.458,0,0,11457.26,36,10.31,Online,Personal Loan,1
416,43,47961.65,17,703.0,0.515,0.456,0,0,23018.17,36,6.03,Online,Personal Loan,0
417,35,90811.7,14,809.0,0.189,0.649,1,0,6130.82,36,5.0,Online,Debt Consolidation,0
418,48,67646.31,4,611.0,0.245,0.483,0,0,24869.36,60,10.3,Online,Personal Loan,0
419,54,55076.61,22,645.0,0.322,0.587,0,0,2267.92,36,9.37,Branch,Personal Loan,0
420,22,58631.03,11,830.0,0.245,0.539,0,0,20813.56,36,5.0,Partner,Debt Consolidation,0
421,52,84985.7,3,622.0,0.377,0.507,0,0,2000.0,36,12.01,Online,Debt Consolidation,1
422,43,69744.85,3,770.0,0.22,0.634,0,0,4360.28,60,5.0,Online,Personal Loan,0
423,42,77901.35,19,664.0,0.188,0.61,0,0,14592.09,36,5.61,Branch,Personal Loan,0
424,45,86493.39,8,684.0,0.646,0.225,0,0,13613.29,36,7.8,Partner,Personal Loan,1
425,42,54480.46,8,671.0,0.208,0.814,0,1,18857.04,36,20.98,Branch,Personal Loan,1
426,42,67545.97,13,710.0,0.415,0.474,0,0,23497.08,36,5.0,Online,Auto Refi,0
427,69,60510.88,23,569.0,0.207,0.26,1,0,14488.2,36,16.53,Branch,Debt Consolidation,1
428,62,85341.16,7,693.0,0.135,0.437,1,0,15127.99,60,5.0,Branch,Personal Loan,0
429,26,57350.89,22,652.0,0.309,0.502,0,0,23441.86,36,7.65,Online,Personal Loan,0
430,35,65956.64,0,550.0,0.159,0.568,1,0,7641.42,36,21.48,Online,Debt Consolidation,1
431,63,110914.49,23,758.0,0.273,0.642,1,0,3947.03,36,5.0,Partner,Personal Loan,0
432,57,90702.33,10,532.0,0.224,0.604,0,0,4941.89,60,20.45,Online,Personal Loan,1
433,53,44295.44,3,830.0,0.47,0.818,0,0,10354.25,36,5.0,Online,Auto Refi,0
434,28,83039.52,16,723.0,0.135,0.471,0,0,14320.08,60,5.0,Branch,Personal Loan,0
435,64,78775.39,16,585.0,0.401,0.418,0,0,8850.45,60,15.87,Branch,Debt Consolidation,1
436,64,42987.27,18,774.0,0.354,0.157,0,0,10673.14,36,5.0,Online,Personal Loan,0
437,25,62798.89,12,627.0,0.293,0.644,0,0,8701.34,60,11.24,Online,Personal Loan,0
438,59,46045.94,18,631.0,0.229,0.572,0,0,8579.56,60,8.94,Partner,Personal Loan,0
439,24,20000.0,16,554.0,0.341,0.337,0,0,2125.48,36,17.26,Online,Personal Loan,0
440,26,62080.57,23,620.0,0.347,0.499,0,0,19659.66,36,11.62,Online,Personal Loan,0
441,65,54878.2,19,628.0,0.367,0.448,1,0,13646.52,60,15.32,Online,Personal Loan,0
442,52,42981.95,11,737.0,0.288,0.485,1,0,18855.89,60,5.0,Online,Debt Consolidation,0
443,50,64808.27,19,762.0,0.183,0.395,1,0,19028.19,36,5.0,Partner,Personal Loan,1
444,67,22587.75,13,593.0,0.425,0.473,0,0,12066.15,36,16.04,Online,Personal Loan,0
445,55,65825.5,21,699.0,0.32,0.146,0,0,17734.49,36,5.0,Online,Personal Loan,0
446,60,65307.96,8,551.0,0.246,0.369,1,0,21313.48,36,20.85,Online,Auto Refi,1
447,36,78574.79,24,699.0,0.2,0.512,0,0,9488.34,36,5.0,Online,Auto Refi,0
448,33,32936.42,11,830.0,0.431,0.309,0,0,10177.86,60,5.0,Online,Personal Loan,0
449,62,107788.49,23,555.0,0.486,0.528,0,0,25042.14,60,22.44,Online,Auto Refi,1
450,50,100116.04,16,609.0,0.389,0.863,0,0,11756.55,36,18.03,Branch,Personal Loan,0
451,39,49535.7,15,731.0,0.397,0.219,0,0,18034.15,36,5.0,Partner,Auto Refi,0
452,37,94194.78,11,739.0,0.461,0.083,0,0,18368.95,36,5.0,Online,Personal Loan,0
453,39,82141.44,9,614.0,0.277,0.691,0,0,9862.26,60,12.94,Online,Debt Consolidation,0
454,48,56211.5,1,783.0,0.576,0.869,1,0,9736.24,36,7.27,Online,Personal Loan,1
455,46,52862.94,2,623.0,0.193,0.524,0,0,26349.82,36,8.58,Online,Debt Consolidation,0
456,57,54375.51,4,797.0,0.291,0.451,0,0,5285.97,36,5.0,Branch,Personal Loan,0
457,46,121527.38,15,713.0,0.227,0.321,1,0,21428.51,36,5.0,Branch,Auto Refi,0
458,43,92202.39,20,769.0,0.328,0.558,0,0,7416.01,36,5.0,Branch,Auto Refi,0
459,29,60944.54,12,706.0,0.528,0.447,0,0,12944.18,60,5.93,Online,Personal Loan,1
460,32,62671.55,23,726.0,0.291,0.62,0,0,15276.29,60,5.0,Branch,Personal Loan,0
461,21,81948.96,17,730.0,0.371,0.107,0,0,7478.21,36,5.0,Branch,Personal Loan,0
462,21,81072.88,1,760.0,0.05,0.515,0,0,10250.99,60,5.0,Online,Personal Loan,1
463,67,45862.48,23,678.0,0.371,0.283,0,0,9289.55,36,5.0,Partner,Debt Consolidation,0
464,54,70950.77,0,617.0,0.44,0.639,0,0,18289.01,36,15.5,Online,Personal Loan,0
465,52,53949.13,8,674.0,0.335,0.221,1,0,16729.77,60,7.24,Online,Personal Loan,1
466,68,68044.0,17,633.0,0.192,0.576,0,0,15422.49,36,8.06,Online,Debt Consolidation,0
467,45,64039.74,4,638.0,0.176,0.334,1,0,10202.4,36,9.03,Branch,Personal Loan,1
468,60,85352.89,2,796.0,0.253,0.363,0,0,14816.36,36,5.0,Branch,Auto Refi,0
469,65,59634.46,4,724.0,0.175,0.62,0,0,19570.33,60,5.0,Online,Personal Loan,0
470,21,67366.35,11,720.0,0.509,0.291,0,0,18999.26,36,5.0,Partner,Personal Loan,0
471,36,27438.16,7,755.0,0.376,0.15,0,0,19537.24,36,5.0,Online,Personal Loan,1
472,59,71473.06,7,723.0,0.493,0.465,0,0,9615.01,60,5.0,Online,Personal Loan,1
473,25,49429.57,21,811.0,0.285,0.318,2,0,19582.92,60,5.0,Online,Personal Loan,0
474,42,34657.3,24,533.0,0.228,0.176,0,0,17569.67,36,15.32,Branch,Auto Refi,0
475,49,87582.28,6,610.0,0.236,0.52,0,0,11236.81,36,10.64,Partner,Personal Loan,1
476,23,64164.61,1,631.0,0.265,0.508,0,0,18237.83,36,8.92,Branch,Debt Consolidation,1
477,32,23456.82,0,584.0,0.261,0.473,0,0,12227.12,36,13.6,Online,Debt Consolidation,0
478,46,49327.53,23,688.0,0.467,0.552,0,0,8539.54,36,7.43,Online,Personal Loan,0
479,36,65100.04,0,691.0,0.43,0.051,0,0,21253.24,36,5.0,Online,Personal Loan,0
480,57,65694.98,7,818.0,0.353,0.297,0,0,24244.57,60,5.0,Partner,Debt Consolidation,0
481,42,55011.89,24,743.0,0.121,0.506,0,0,16015.17,36,5.0,Branch,Debt Consolidation,0
482,49,20000.0,16,644.0,0.355,0.657,0,0,6650.73,36,10.79,Online,Personal Loan,1
483,34,53961.76,22,715.0,0.283,0.498,1,1,15876.34,60,18.63,Partner,Auto Refi,1
484,48,86420.67,4,552.0,0.489,0.684,1,0,2000.0,60,25.0,Branch,Auto Refi,0
485,25,93047.89,13,690.0,0.427,0.315,0,0,21087.6,60,5.0,Partner,Debt Consolidation,1
486,67,52850.18,7,686.0,0.337,0.327,1,0,14446.89,36,7.18,Online,Personal Loan,0
487,69,102666.68,19,617.0,0.068,0.376,1,0,12918.79,36,9.58,Partner,Personal Loan,0
488,50,32659.78,17,666.0,0.304,0.433,0,0,24202.73,36,5.74,Online,Personal Loan,0
489,66,48799.37,22,632.0,0.242,0.095,0,0,3796.37,36,5.0,Partner,Auto Refi,0
490,25,82829.92,6,615.0,0.369,0.446,0,1,4567.36,36,25.0,Branch,Personal Loan,1
491,32,79681.1,23,727.0,0.183,0.443,1,0,13411.66,36,5.0,Online,Debt Consolidation,1
492,36,64807.62,13,752.0,0.351,0.327,0,0,22376.57,36,5.0,Partner,Personal Loan,0
493,46,42617.48,24,716.0,0.054,0.296,0,0,24623.77,60,5.0,Online,Personal Loan,0
494,46,42564.04,13,649.0,0.154,0.504,0,0,21769.54,36,5.43,Branch,Personal Loan,0
495,68,50486.33,5,634.0,0.214,0.568,1,0,10313.87,36,12.76,Online,Debt Consolidation,0
496,41,43433.17,2,652.0,0.254,0.479,0,1,26467.77,36,20.33,Online,Personal Loan,1
497,59,67614.06,20,665.0,0.367,0.479,0,0,20812.57,60,7.22,Branch,Personal Loan,0
498,56,63154.65,13,619.0,0.121,0.443,0,1,5952.15,60,20.86,Partner,Auto Refi,1
499,53,41772.76,13,754.0,0.243,0.453,2,0,5874.06,36,5.0,Online,Personal Loan,0
500,50,57902.34,2,666.0,0.246,0.586,0,0,24138.5,60,6.13,Partner,Auto Refi,0
501,57,20000.0,9,734.0,0.403,0.774,0,0,6338.35,36,5.0,Partner,Personal Loan,1
502,43,71784.41,8,582.0,0.297,0.749,0,0,9591.83,36,17.87,Online,Personal Loan,0
503,30,79334.51,20,632.0,0.204,0.233,0,0,21492.54,36,5.4,Branch,Personal Loan,1
504,25,46763.8,6,740.0,0.191,0.028,0,0,16809.97,60,5.0,Online,Personal Loan,0
505,56,49272.48,6,741.0,0.254,0.556,0,0,22853.9,60,5.0,Branch,Personal Loan,0
506,54,70157.77,6,596.0,0.122,0.454,0,0,14584.21,36,9.29,Online,Personal Loan,0
507,51,67125.32,11,701.0,0.515,0.438,0,0,22580.28,60,6.06,Online,Debt Consolidation,1
508,30,80462.37,3,703.0,0.319,0.526,1,0,2000.0,36,7.16,Online,Debt Consolidation,1
509,39,49466.41,19,630.0,0.21,0.401,0,0,13000.54,60,7.02,Branch,Personal Loan,0
510,52,51788.85,12,705.0,0.193,0.126,0,0,18054.44,36,5.0,Online,Auto Refi,0
511,21,60586.03,2,569.0,0.175,0.222,1,0,22087.89,60,15.38,Partner,Personal Loan,1
512,25,43677.56,19,615.0,0.365,0.234,2,0,7765.69,36,19.2,Branch,Personal Loan,1
513,65,60150.42,8,722.0,0.122,0.583,1,0,17316.44,60,5.0,Branch,Debt Consolidation,0
514,24,44004.54,20,682.0,0.299,0.827,0,0,15458.27,60,7.67,Online,Debt Consolidation,1
515,36,73351.4,21,686.0,0.389,0.356,0,0,9945.12,60,5.0,Online,Personal Loan,0
516,44,46293.88,19,668.0,0.25,0.97,0,0,21373.16,36,9.6,Online,Personal Loan,1
517,36,70057.85,12,718.0,0.199,0.071,0,0,16966.36,36,5.0,Online,Auto Refi,0
518,22,94132.32,0,721.0,0.421,0.348,1,0,15290.23,60,5.7,Partner,Personal Loan,1
519,69,73564.48,22,735.0,0.184,0.487,0,0,7114.05,60,5.0,Online,Auto Refi,0
520,48,68517.72,22,689.0,0.287,0.0,0,0,22711.51,36,5.0,Branch,Personal Loan,0
521,52,37727.2,5,653.0,0.334,0.754,1,0,16463.54,36,15.26,Online,Debt Consolidation,0
522,47,92780.69,19,641.0,0.248,0.312,0,0,4533.97,36,5.94,Online,Personal Loan,0
523,40,87314.56,23,606.0,0.176,0.457,0,0,28049.27,60,9.28,Online,Personal Loan,0
524,44,61873.09,7,652.0,0.253,0.54,0,0,4150.79,60,7.05,Online,Debt Consolidation,0
525,32,57317.66,16,638.0,0.361,0.132,0,0,13926.24,36,6.46,Branch,Debt Consolidation,0
526,55,48720.4,24,792.0,0.233,0.936,0,0,6472.68,60,5.0,Online,Debt Consolidation,0
527,53,100787.54,23,607.0,0.375,0.477,0,0,9694.58,60,13.39,Branch,Personal Loan,0
528,53,80679.29,17,753.0,0.289,0.382,0,0,3331.52,36,5.0,Online,Debt Consolidation,0
529,63,49831.84,24,661.0,0.247,0.228,0,0,24422.93,60,5.0,Online,Personal Loan,0
530,57,86985.39,3,666.0,0.233,0.491,0,0,20173.51,60,5.2,Online,Debt Consolidation,0
531,32,91782.97,11,708.0,0.348,0.135,0,0,20883.77,60,5.0,Online,Debt Consolidation,0
532,23,64575.74,21,581.0,0.455,0.478,1,0,13118.47,60,23.08,Partner,Debt Consolidation,0
533,21,58113.05,15,624.0,0.335,0.729,0,0,19548.99,60,13.47,Online,Auto Refi,0
534,53,45138.33,17,593.0,0.204,0.683,0,0,9761.36,36,13.74,Online,Personal Loan,0
535,60,79148.57,9,653.0,0.451,0.339,0,0,26056.25,36,8.42,Partner,Personal Loan,0
536,30,56458.49,3,616.0,0.214,0.394,0,0,21268.38,60,8.32,Branch,Debt Consolidation,0
537,63,55631.52,1,772.0,0.527,0.558,0,0,24876.02,60,5.0,Online,Debt Consolidation,0
538,64,64769.42,24,639.0,0.301,0.686,0,0,29584.38,60,10.6,Online,Personal Loan,1
539,49,48639.85,14,514.0,0.215,0.757,0,0,8907.86,36,24.08,Partner,Auto Refi,1
540,33,95568.47,8,657.0,0.387,0.776,0,0,8418.3,36,11.4,Partner,Debt Consolidation,1
541,32,84358.24,14,737.0,0.283,0.263,0,0,8079.85,60,5.0,Branch,Personal Loan,0
542,51,66531.15,4,794.0,0.373,0.601,0,0,17619.42,60,5.0,Partner,Auto Refi,0
543,66,47975.07,18,664.0,0.331,0.173,0,0,10620.19,36,5.0,Branch,Auto Refi,1
