age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,loan_amount,term_months,interest_rate,channel,product_type,default_12m,pd_model,applicant_id
33,43413.94,21,604.0,0.336,0.325,0,13237.6,36,11.15,Online,Personal Loan,0,0.3715034096161405,1670
38,83271.62,24,683.0,0.141,0.648,1,16384.83,36,7.12,Branch,Debt Consolidation,0,0.22777403518597883,4783
38,69275.43,22,518.0,0.133,0.303,0,11439.19,36,16.58,Online,Personal Loan,1,0.4233204916766171,10253
35,104664.84,12,667.0,0.341,0.677,0,18472.52,60,8.39,Partner,Personal Loan,0,0.29922849301049337,11353
55,62408.82,10,830.0,0.417,0.377,0,16124.0,60,5.0,Branch,Auto Refi,0,0.044944085915908774,15871
24,42641.41,8,555.0,0.333,0.128,2,23991.07,36,24.16,Branch,Auto Refi,1,0.5287110157884783,7207
51,39598.93,2,781.0,0.424,0.905,1,9001.46,36,5.38,Branch,Personal Loan,0,0.2444523675088772,3247
66,60257.42,1,649.0,0.504,0.145,0,18924.88,36,7.88,Online,Personal Loan,0,0.29140868435016826,17468
51,43122.01,13,706.0,0.308,0.33,0,11879.52,60,5.0,Online,Personal Loan,1,0.15359837669406046,3934
67,86307.16,17,830.0,0.295,0.0,2,13207.35,60,5.0,Online,Personal Loan,0,0.04743299968913586,18442
35,79942.76,1,694.0,0.484,0.526,0,16981.07,60,6.96,Partner,Auto Refi,0,0.25007150985947857,10137
33,79500.67,2,597.0,0.325,0.644,0,6117.27,60,15.43,Online,Personal Loan,0,0.4925067775627143,14553
59,97160.61,18,666.0,0.396,0.515,0,26341.68,36,7.94,Online,Debt Consolidation,0,0.259734308401687,158
45,20000.0,21,756.0,0.401,0.837,0,17953.04,36,5.0,Online,Personal Loan,0,0.10803471791643474,18709
62,70015.56,1,731.0,0.164,0.347,0,29753.27,36,5.0,Online,Debt Consolidation,0,0.10470707039726099,9172
28,70585.48,13,713.0,0.559,0.264,0,19157.96,36,5.0,Partner,Personal Loan,0,0.16593055082348293,3941
25,74847.18,13,758.0,0.508,0.261,0,18732.64,60,5.0,Online,Debt Consolidation,1,0.11187085423764027,2178
61,130344.4,2,796.0,0.435,0.274,0,20964.52,36,5.0,Branch,Personal Loan,0,0.04013979120095734,7934
34,89624.47,15,636.0,0.241,0.207,0,23880.92,36,5.37,Branch,Debt Consolidation,0,0.1656136246409339,9729
52,83040.58,7,753.0,0.402,0.245,0,21160.1,36,5.0,Online,Personal Loan,0,0.09550669806013261,9799
29,54984.21,1,757.0,0.396,0.447,0,16085.11,36,5.0,Online,Auto Refi,0,0.09452389461719747,8614
56,42323.04,7,707.0,0.465,0.38,0,16493.65,36,5.0,Online,Debt Consolidation,0,0.14716027587134217,12625
52,22112.37,1,661.0,0.558,0.445,0,23852.94,36,10.68,Online,Personal Loan,1,0.4544437405866486,13419
64,57378.75,19,643.0,0.354,0.74,1,12333.71,36,16.76,Branch,Auto Refi,1,0.5052587810160563,5904
65,84226.08,24,763.0,0.25,0.442,0,39679.83,36,5.0,Partner,Personal Loan,0,0.11171391314102608,15625
36,76089.58,11,631.0,0.392,0.55,0,12846.18,36,11.84,Branch,Personal Loan,0,0.3905892336150745,19860
53,80279.0,21,682.0,0.389,0.376,0,17405.41,60,5.25,Partner,Auto Refi,0,0.1825673032501167,7387
35,47850.01,23,717.0,0.37,0.98,2,20232.22,36,16.1,Branch,Auto Refi,1,0.5309299278353014,12771
48,37945.99,21,693.0,0.183,0.232,0,12185.27,36,5.0,Online,Auto Refi,0,0.15600296799302601,2772
26,34822.93,19,567.0,0.22,0.077,0,15807.28,60,10.21,Partner,Debt Consolidation,1,0.28567685320904235,16425
49,110037.8,15,789.0,0.416,0.409,0,13802.71,60,5.0,Online,Debt Consolidation,0,0.08782305065753479,7281
68,49538.66,17,776.0,0.38,0.314,1,27310.41,36,5.0,Partner,Personal Loan,0,0.0806086404902719,13929
48,49567.13,1,728.0,0.383,0.778,0,19158.0,60,5.0,Online,Auto Refi,1,0.12044447712234849,16608
43,84883.39,9,578.0,0.41,0.785,1,21411.45,36,25.0,Online,Debt Consolidation,1,0.8184893988501335,10313
31,72177.8,1,649.0,0.295,0.292,0,8078.91,36,5.87,Online,Auto Refi,0,0.1837394703431667,5254
25,77862.23,10,669.0,0.181,0.278,1,17638.75,60,5.76,Partner,Personal Loan,0,0.16478049375990772,9821
47,39447.76,17,686.0,0.158,0.318,0,2000.0,60,5.0,Online,Personal Loan,0,0.14202335572213143,6723
42,61140.46,14,825.0,0.259,0.557,0,15999.72,36,5.0,Partner,Personal Loan,0,0.04364181250875724,1989
26,69924.84,12,617.0,0.245,0.452,1,11882.95,60,13.96,Branch,Debt Consolidation,0,0.41159213813091583,7047
22,75816.05,5,723.0,0.521,0.481,0,13656.78,36,5.0,Online,Auto Refi,0,0.19866727163831682,1363
50,40192.32,20,728.0,0.206,0.468,0,12727.34,60,5.0,Online,Personal Loan,0,0.132097271945836,15269
25,64231.31,13,639.0,0.42,0.217,0,15834.54,36,8.1,Online,Auto Refi,0,0.2918153457594578,1368
50,56942.63,4,642.0,0.285,0.721,0,8573.92,36,10.41,Branch,Personal Loan,0,0.3247158454038124,11235
41,52446.45,0,684.0,0.288,0.796,0,13117.6,60,7.03,Branch,Personal Loan,0,0.23446702081960774,17210
32,69372.35,7,649.0,0.348,0.747,0,17076.75,60,11.09,Partner,Auto Refi,1,0.38304277300218104,6249
66,75073.36,12,593.0,0.275,0.701,0,12548.28,60,15.48,Online,Debt Consolidation,1,0.47158291595805596,15673
39,44913.08,16,695.0,0.423,0.455,0,11855.24,60,5.35,Online,Auto Refi,0,0.20336143467110626,4611
21,59685.22,3,718.0,0.175,0.622,1,8753.25,36,5.0,Partner,Personal Loan,0,0.15551737126895585,15708
41,59046.98,18,697.0,0.05,0.532,0,12378.74,36,11.27,Branch,Debt Consolidation,1,0.30859426255718553,11220
67,74355.31,10,674.0,0.206,0.444,0,13953.72,60,5.0,Branch,Debt Consolidation,1,0.1492184686302202,6667
35,86151.13,2,830.0,0.15,0.14,0,25386.87,36,5.0,Online,Debt Consolidation,0,0.037551875494122935,16557
55,68311.65,22,729.0,0.413,0.296,3,9204.58,36,12.42,Online,Auto Refi,0,0.3940433581677964,6019
45,93608.35,0,703.0,0.311,0.653,0,12247.42,60,5.0,Branch,Personal Loan,0,0.1450979764817668,7042
51,73916.82,8,797.0,0.17,0.831,1,23254.62,36,5.0,Online,Personal Loan,0,0.12375287203717471,12254
22,46045.75,20,778.0,0.058,0.672,1,16062.94,60,5.0,Branch,Auto Refi,1,0.09237145928680242,50
58,60715.07,0,761.0,0.237,0.555,0,21327.76,36,5.0,Online,Debt Consolidation,0,0.07640241916612242,12172
46,53592.0,11,738.0,0.295,0.445,0,13554.64,36,5.0,Online,Debt Consolidation,0,0.09795062671262343,18662
37,31169.52,6,725.0,0.393,0.423,1,12865.69,36,5.59,Online,Personal Loan,0,0.18602778214627083,15557
46,84124.91,10,756.0,0.278,0.253,1,11747.34,36,5.0,Online,Debt Consolidation,0,0.12592183607346766,12530
50,88325.25,3,774.0,0.365,0.142,0,12368.93,36,5.0,Branch,Auto Refi,0,0.07193422336566659,10552
57,71925.2,22,580.0,0.448,0.467,0,10527.87,36,18.1,Online,Auto Refi,0,0.5004530624334547,4420
42,75360.39,0,679.0,0.275,0.475,0,21023.19,60,5.0,Branch,Auto Refi,1,0.14378558409659276,7297
38,34469.28,16,758.0,0.318,0.537,0,29880.58,60,5.0,Branch,Auto Refi,0,0.09354274913101965,7235
39,67822.57,24,713.0,0.504,0.468,0,15454.46,60,5.21,Online,Debt Consolidation,0,0.22822477529196863,5951
51,37462.06,2,736.0,0.321,0.825,0,21589.71,36,5.0,Online,Auto Refi,1,0.11312310055197437,76
66,84854.78,19,624.0,0.239,0.734,0,14728.85,60,11.49,Online,Personal Loan,0,0.34188511936498456,19421
41,83278.1,8,616.0,0.209,0.186,0,19873.63,60,6.37,Partner,Debt Consolidation,1,0.221291887513048,15881
58,76541.61,21,673.0,0.2,0.623,0,5124.4,60,5.18,Online,Auto Refi,0,0.18634602161285094,18456
42,65501.83,2,756.0,0.114,0.462,0,6100.21,60,5.0,Online,Personal Loan,0,0.08364106156726099,10430
37,101964.4,23,655.0,0.198,0.328,0,13929.56,36,5.0,Partner,Debt Consolidation,0,0.15200743650044343,7167
23,78023.86,3,665.0,0.357,0.391,0,10530.09,36,6.3,Online,Personal Loan,0,0.22486156879314934,3003
62,70833.54,12,790.0,0.39,0.574,0,25192.73,60,5.0,Branch,Debt Consolidation,0,0.08709732320317093,10465
37,53164.13,21,708.0,0.362,0.539,0,4807.71,36,5.0,Online,Personal Loan,0,0.13886170851011642,4488
52,94533.84,2,688.0,0.152,0.58,0,14951.21,36,5.0,Online,Debt Consolidation,0,0.16821018355852166,15138
63,67974.45,5,722.0,0.28,0.085,0,9725.67,36,5.0,Online,Personal Loan,0,0.10563255700057961,1184
36,52338.64,13,812.0,0.296,0.302,1,13726.88,60,5.0,Branch,Auto Refi,0,0.08426054491377447,16063
57,43492.61,21,513.0,0.248,0.379,0,42158.8,36,20.63,Online,Personal Loan,1,0.526323745035318,9905
64,75104.69,1,610.0,0.267,0.229,0,15700.35,36,8.25,Online,Debt Consolidation,0,0.23772769494841553,8254
38,71856.16,21,689.0,0.157,0.261,0,18978.73,36,5.0,Branch,Debt Consolidation,0,0.16038804173723537,6923
48,49705.78,9,811.0,0.389,0.316,0,4044.66,60,5.0,Online,Personal Loan,0,0.057536908720638026,8492
52,70558.34,24,781.0,0.138,0.691,0,11614.11,36,6.18,Branch,Personal Loan,1,0.1843870347728497,2824
50,56085.87,8,674.0,0.309,0.477,0,20935.37,36,5.55,Online,Debt Consolidation,0,0.19104771481112087,11755
48,63152.91,24,562.0,0.302,0.263,0,18165.31,36,14.6,Online,Debt Consolidation,0,0.46041675604050436,2130
41,70019.73,15,614.0,0.279,0.226,0,13066.44,36,22.24,Online,Personal Loan,0,0.6027142084114357,8739
42,71521.05,12,555.0,0.545,0.153,0,17106.65,60,19.45,Online,Auto Refi,1,0.5775458502319577,12793
64,40683.53,15,746.0,0.274,0.582,0,13564.75,36,5.0,Branch,Personal Loan,0,0.09991913021284173,4677
41,54856.5,18,660.0,0.37,0.878,0,22578.48,36,11.77,Branch,Personal Loan,0,0.3913234577183264,2670
64,92803.85,5,673.0,0.247,0.98,0,10183.5,36,9.12,Partner,Auto Refi,0,0.3680209649552608,2841
61,63431.82,21,658.0,0.227,0.829,0,8599.14,60,22.97,Online,Personal Loan,1,0.7112612857552727,13959
59,63305.01,6,701.0,0.233,0.348,0,15720.52,60,5.0,Branch,Personal Loan,0,0.15697611743699158,9493
59,85972.66,7,755.0,0.174,0.944,0,10428.23,36,5.0,Online,Debt Consolidation,0,0.122873646937388,6743
28,69598.57,20,685.0,0.369,0.047,0,20695.6,36,5.0,Branch,Personal Loan,0,0.13114767607249153,323
55,87605.69,15,661.0,0.411,0.773,0,17884.48,36,11.33,Online,Debt Consolidation,0,0.3867927634399176,571
56,61779.61,22,762.0,0.452,0.426,0,3346.43,60,5.0,Online,Debt Consolidation,0,0.0791844805002839,11667
41,68507.4,1,745.0,0.45,0.338,1,16566.04,60,5.0,Branch,Auto Refi,0,0.11895354666747002,1408
28,69001.01,18,594.0,0.236,0.845,2,12144.94,60,25.0,Online,Personal Loan,0,0.8123871848866228,19215
68,81877.66,21,748.0,0.408,0.548,0,23537.74,60,5.0,Online,Debt Consolidation,0,0.10771162924096309,11513
64,43674.59,12,692.0,0.495,0.802,0,19482.21,60,9.95,Online,Personal Loan,0,0.3968405289512007,197
54,43598.91,1,551.0,0.258,0.456,0,8587.97,36,17.19,Branch,Debt Consolidation,0,0.5852269092073143,7386
51,49016.74,22,717.0,0.05,0.55,0,20997.61,36,5.0,Online,Debt Consolidation,0,0.1285884853738445,10397
52,65330.75,6,721.0,0.358,0.403,1,11924.48,36,5.19,Partner,Personal Loan,0,0.19751988301023646,7732
69,96249.47,4,629.0,0.123,0.701,1,19185.33,36,12.89,Online,Personal Loan,0,0.34678508213059334,7016
26,48086.69,15,681.0,0.366,0.43,0,18844.92,60,5.41,Partner,Personal Loan,1,0.18992120034383406,17627
67,58748.29,9,599.0,0.133,0.51,0,27149.1,36,9.7,Online,Debt Consolidation,0,0.26744335439304673,8735
44,79883.54,4,731.0,0.197,0.976,0,11719.9,36,5.0,Online,Debt Consolidation,0,0.12139766056483603,17499
53,79474.56,1,663.0,0.386,0.749,0,3923.22,36,10.36,Online,Personal Loan,0,0.36932012142133247,15664
50,62277.34,6,624.0,0.463,0.291,0,10448.11,36,11.16,Partner,Personal Loan,1,0.3588451472467882,11714
59,101431.79,16,652.0,0.192,0.657,0,11968.01,36,7.07,Online,Auto Refi,1,0.2128588157529335,15422
26,60767.72,22,666.0,0.05,0.437,3,7606.08,36,13.68,Online,Personal Loan,0,0.3128652234262144,6863
58,93441.73,7,649.0,0.246,0.376,0,15045.69,60,5.75,Online,Debt Consolidation,1,0.17355745346095036,6606
68,43793.4,3,492.0,0.493,0.373,0,11171.26,60,25.0,Online,Personal Loan,1,0.8242658020968796,17055
36,38967.6,18,750.0,0.414,0.348,0,17140.88,60,5.0,Branch,Personal Loan,0,0.1020351644052916,10345
39,37153.15,12,593.0,0.332,0.148,0,31319.89,36,10.42,Online,Auto Refi,0,0.32101860860091985,14301
61,75463.15,17,670.0,0.372,0.791,0,2000.0,60,9.87,Branch,Personal Loan,1,0.30854800964653223,8268
56,71042.21,13,606.0,0.429,0.491,0,18024.0,36,14.77,Partner,Auto Refi,0,0.5099547333380764,4786
55,61997.87,7,721.0,0.197,0.361,0,7926.39,36,5.0,Branch,Personal Loan,0,0.1443423033613633,5799
24,37878.22,19,624.0,0.058,0.306,0,22601.93,36,5.0,Online,Debt Consolidation,0,0.13438610779120688,12332
48,59198.51,3,723.0,0.064,0.389,0,11689.27,36,5.0,Online,Debt Consolidation,0,0.1271573700801512,5154
51,61737.16,20,743.0,0.43,0.221,0,16634.79,36,5.0,Online,Auto Refi,0,0.10207401847282506,8855
50,38523.34,22,587.0,0.539,0.678,0,2386.07,36,21.72,Online,Personal Loan,0,0.6544339181192832,19196
45,69318.58,23,665.0,0.416,0.577,0,25884.08,60,8.98,Partner,Debt Consolidation,0,0.32718047102340597,6701
29,61649.71,15,748.0,0.315,0.394,1,17234.09,36,5.0,Branch,Auto Refi,0,0.1337441271396425,1673
34,96619.19,14,614.0,0.607,0.495,1,22334.75,36,22.72,Partner,Personal Loan,0,0.6884951801395739,5044
49,42497.18,10,644.0,0.289,0.532,1,11054.59,36,12.68,Online,Personal Loan,0,0.4355443786327085,881
64,62628.27,15,690.0,0.264,0.532,0,8395.31,60,5.0,Online,Debt Consolidation,0,0.15041569060060414,19784
65,121916.96,10,661.0,0.327,0.378,0,27751.32,60,6.03,Online,Personal Loan,0,0.12400052746095315,14867
69,97869.13,3,618.0,0.316,0.648,0,17475.11,36,12.83,Online,Auto Refi,0,0.39505339242337056,17721
62,62775.2,6,720.0,0.277,0.513,0,21668.59,36,5.0,Branch,Personal Loan,0,0.14312620883936963,7243
35,71389.6,14,628.0,0.558,0.673,0,9184.59,36,17.17,Online,Personal Loan,0,0.5168286989886537,5932
35,70762.64,23,638.0,0.395,0.417,0,10301.16,36,9.7,Online,Debt Consolidation,0,0.3226257604655761,11725
54,69417.4,3,747.0,0.393,0.316,0,16733.76,60,5.0,Online,Personal Loan,0,0.09723260442843092,2954
60,56750.33,1,830.0,0.324,0.6,0,16283.49,36,5.0,Online,Debt Consolidation,0,0.044742663077101216,9876
65,69148.72,22,732.0,0.153,0.517,0,13748.39,36,5.0,Online,Debt Consolidation,0,0.10691160126427308,1576
22,64126.26,20,748.0,0.238,0.572,0,13293.78,60,5.0,Branch,Debt Consolidation,0,0.09554154226742924,928
52,51791.94,24,641.0,0.362,0.525,0,12254.36,36,9.87,Online,Personal Loan,0,0.32872735523647684,4925
47,29233.62,9,641.0,0.31,0.651,1,13685.65,36,14.86,Online,Auto Refi,0,0.4736457426845951,15467
50,63542.95,1,625.0,0.21,0.608,1,3267.72,36,14.11,Online,Personal Loan,1,0.4170916737181464,17108
59,47769.33,19,743.0,0.281,0.729,1,16890.39,60,5.0,Branch,Auto Refi,0,0.13032712209996272,14674
65,36788.22,7,659.0,0.303,0.227,2,24582.84,60,12.57,Branch,Debt Consolidation,1,0.4040418472573248,16955
21,91405.34,7,480.0,0.363,0.068,1,14817.22,36,25.0,Branch,Personal Loan,1,0.6491523109830657,1617
56,93396.74,8,630.0,0.223,0.116,0,18575.54,60,5.0,Online,Auto Refi,0,0.14944202688020172,61
48,61095.72,13,764.0,0.396,0.404,0,21545.51,60,5.0,Branch,Debt Consolidation,1,0.08164786032928244,1311
37,83891.22,21,830.0,0.553,0.405,0,17955.37,60,5.0,Online,Auto Refi,0,0.09683041906407575,3517
34,78528.21,15,770.0,0.162,0.209,1,14824.39,36,5.0,Online,Debt Consolidation,0,0.10525491687733006,11636
47,61480.75,16,724.0,0.118,0.241,1,9900.02,36,5.0,Online,Debt Consolidation,0,0.14161634273989016,9757
39,70929.28,20,765.0,0.524,0.326,0,17747.65,36,5.0,Online,Debt Consolidation,0,0.10868628665321632,15651
23,98397.07,0,649.0,0.353,0.481,0,10914.44,60,8.46,Partner,Personal Loan,0,0.30588502336240925,7057
49,64548.41,15,740.0,0.172,0.579,0,9123.87,36,5.0,Branch,Personal Loan,0,0.1085681816107841,12291
35,63177.22,1,675.0,0.3,0.61,0,7589.37,36,6.42,Online,Personal Loan,0,0.19724254563522456,4987
28,83542.3,17,713.0,0.312,0.564,0,20307.12,36,5.0,Online,Personal Loan,0,0.13392521662473578,6738
64,50919.1,17,654.0,0.488,0.395,1,32198.28,36,14.22,Branch,Personal Loan,1,0.48612254511660186,1050
34,49088.32,21,636.0,0.47,0.611,1,2000.0,36,18.58,Branch,Debt Consolidation,0,0.5407478216775055,9208
42,37039.31,6,783.0,0.239,0.369,1,21568.45,36,5.0,Online,Personal Loan,0,0.09947518129867593,2723
60,86738.7,10,738.0,0.443,0.765,0,20396.22,60,5.0,Online,Personal Loan,0,0.09065485265673223,1210
43,57864.71,21,669.0,0.393,0.489,0,14867.37,36,21.34,Partner,Debt Consolidation,0,0.5618674862374665,9059
69,53957.85,1,506.0,0.05,0.452,0,19936.93,36,18.02,Online,Debt Consolidation,1,0.4165460982774757,12259
21,59693.95,3,651.0,0.242,0.784,1,16736.87,60,13.84,Online,Personal Loan,1,0.41514559745253743,3655
45,59323.19,9,636.0,0.202,0.545,1,25814.66,36,11.97,Online,Personal Loan,0,0.386266466105428,8109
32,77549.96,10,707.0,0.243,0.635,0,7587.81,60,5.0,Online,Personal Loan,1,0.12918627680234307,11419
32,60335.04,5,649.0,0.399,0.663,0,16784.32,60,11.28,Online,Debt Consolidation,1,0.35565310376228704,18579
52,67025.02,12,696.0,0.272,0.41,1,16371.14,60,6.03,Online,Personal Loan,0,0.2203220616142785,14812
38,89785.8,12,774.0,0.53,0.671,0,23235.2,36,5.0,Online,Debt Consolidation,0,0.09728055018551977,4238
65,38771.48,7,578.0,0.41,0.963,0,14887.79,60,23.24,Online,Personal Loan,1,0.7304961089017706,12138
44,63747.93,13,650.0,0.205,0.336,0,13078.28,36,5.0,Partner,Personal Loan,0,0.15991185285190454,2729
23,53845.81,3,727.0,0.179,0.536,2,13962.18,60,6.5,Online,Personal Loan,0,0.21416619530696748,7383
64,42505.92,24,616.0,0.388,0.204,0,15544.8,36,9.65,Branch,Debt Consolidation,0,0.30093167346025906,2453
34,49089.79,8,610.0,0.363,0.33,0,5230.76,60,11.16,Online,Personal Loan,0,0.32554678276035554,18713
39,67978.03,7,729.0,0.379,0.299,0,2000.0,36,5.0,Online,Personal Loan,0,0.11226416237425811,18858
30,86322.09,16,671.0,0.408,0.639,0,12907.38,60,8.86,Partner,Debt Consolidation,0,0.3300937983428266,18570
68,45016.2,9,754.0,0.296,0.703,1,24741.32,36,5.0,Online,Personal Loan,0,0.11485720389188663,15108
24,75193.28,13,565.0,0.118,0.135,1,24660.29,60,13.6,Online,Debt Consolidation,1,0.4097026229274961,11979
67,103202.77,8,783.0,0.314,0.598,1,27927.91,60,5.0,Partner,Auto Refi,0,0.05647978853518757,4206
53,59356.15,9,716.0,0.313,0.535,0,3366.7,36,5.0,Online,Debt Consolidation,1,0.1436706735235953,12132
65,29635.7,19,648.0,0.276,0.369,0,17370.18,36,6.25,Branch,Personal Loan,0,0.20643625274270452,4380
52,54784.29,8,776.0,0.202,0.49,0,15481.28,36,5.0,Online,Debt Consolidation,0,0.08373340325360029,13482
49,44528.02,14,693.0,0.173,0.417,0,29201.34,36,5.0,Online,Personal Loan,1,0.16488514326287115,849
53,60787.06,7,493.0,0.061,0.365,0,18357.68,36,18.78,Online,Auto Refi,0,0.6815546989395757,8590
47,62034.65,22,727.0,0.378,0.268,0,20317.17,60,5.0,Branch,Personal Loan,0,0.13062683015080379,9080
67,50323.95,6,713.0,0.173,0.543,0,11349.06,36,5.0,Branch,Debt Consolidation,1,0.13989249892035455,12298
43,43128.89,2,590.0,0.347,0.206,0,22969.15,60,11.63,Partner,Personal Loan,0,0.3865067321917814,9355
58,45646.21,3,698.0,0.338,0.347,2,8706.74,36,10.29,Online,Personal Loan,0,0.3192366212589912,6107
36,49156.97,6,664.0,0.289,0.654,2,28032.15,36,25.0,Online,Personal Loan,1,0.7576674491351632,7823
62,62049.39,21,680.0,0.114,0.721,0,24150.29,36,5.0,Online,Personal Loan,0,0.15852399377449666,9909
29,93219.03,22,611.0,0.327,0.44,0,17981.83,36,25.0,Branch,Personal Loan,1,0.7979674149446249,10732
57,82239.34,14,702.0,0.292,0.326,0,20679.87,36,5.0,Online,Personal Loan,0,0.14244572917789536,12586
26,68540.78,15,676.0,0.376,0.452,0,20223.73,36,6.18,Online,Personal Loan,0,0.23012585746654457,15728
47,58880.23,12,675.0,0.438,0.378,0,19541.45,60,6.54,Branch,Auto Refi,0,0.22772004156448705,15314
34,82549.14,18,724.0,0.335,0.484,0,26825.15,60,13.52,Online,Auto Refi,0,0.41049748039040657,9496
65,107286.5,21,730.0,0.588,0.326,0,10338.48,36,5.0,Online,Personal Loan,0,0.14658432479869193,16067
33,48564.7,24,558.0,0.181,0.392,0,15253.37,36,13.96,Online,Auto Refi,1,0.5027532874660141,15132
43,42387.12,0,830.0,0.269,0.505,0,23790.29,60,5.0,Branch,Personal Loan,0,0.03798061660118964,13627
27,49407.68,11,585.0,0.291,0.698,0,15586.13,36,16.73,Online,Personal Loan,0,0.4847797801801662,9844
43,69526.45,5,660.0,0.4,0.175,0,20656.28,36,5.54,Online,Personal Loan,0,0.1843989969531692,5981
66,64731.6,13,645.0,0.327,0.98,0,16325.37,36,13.8,Online,Debt Consolidation,0,0.3864090935870422,7525
26,68175.08,22,635.0,0.555,0.477,0,12287.16,36,25.0,Online,Debt Consolidation,1,0.8417277453818821,10996
34,81713.91,2,657.0,0.233,0.261,1,17284.88,36,7.45,Online,Personal Loan,1,0.23146718100925767,18724
67,77683.34,7,490.0,0.256,0.496,1,15979.57,36,25.0,Online,Personal Loan,1,0.7439346163771777,14252
66,72506.92,24,644.0,0.195,0.752,0,18913.02,36,8.79,Partner,Personal Loan,0,0.32301491261682064,13527
27,68611.28,2,722.0,0.312,0.509,0,19132.69,36,5.0,Partner,Auto Refi,0,0.13537411429390048,9899
68,61961.0,20,690.0,0.232,0.346,0,14610.66,60,5.0,Online,Personal Loan,0,0.14075297177677873,14380
51,79895.73,11,717.0,0.204,0.718,1,2000.0,60,5.77,Online,Debt Consolidation,0,0.166717540995279,4482
34,60664.15,2,646.0,0.333,0.363,1,8191.62,60,11.5,Online,Auto Refi,0,0.3674836140944236,14162
39,36198.04,9,759.0,0.215,0.415,0,19099.0,60,5.0,Branch,Auto Refi,0,0.09791314392205742,13507
67,55815.98,12,672.0,0.153,0.15,0,7793.91,60,11.88,Online,Personal Loan,0,0.31073991607117496,10279
69,51973.19,23,698.0,0.407,0.27,0,17195.32,60,5.0,Branch,Debt Consolidation,0,0.15531583518719705,3508
63,67897.69,23,697.0,0.183,0.429,0,14250.74,36,5.0,Online,Personal Loan,0,0.16114254254041296,6694
41,57508.73,10,649.0,0.055,0.446,0,12781.21,60,5.0,Online,Debt Consolidation,0,0.13444104346672214,9643
55,27429.44,3,712.0,0.363,0.492,0,10309.93,36,5.0,Online,Personal Loan,1,0.1551895817207882,11246
48,27552.62,7,728.0,0.219,0.705,0,17343.27,60,5.0,Branch,Personal Loan,0,0.12057036834178535,16198
43,45602.84,1,545.0,0.327,0.476,2,24044.25,36,25.0,Partner,Debt Consolidation,0,0.7666642708484955,9925
65,60150.42,8,722.0,0.122,0.583,1,17316.44,60,5.0,Branch,Debt Consolidation,0,0.13758494946924968,513
47,66649.92,14,649.0,0.174,0.64,0,13576.38,36,6.87,Online,Debt Consolidation,0,0.23757834008055934,4354
48,95707.51,5,721.0,0.19,0.268,1,13745.12,60,5.0,Online,Personal Loan,0,0.15690947510557157,17526
58,89400.44,18,806.0,0.51,0.722,0,14589.52,60,10.61,Online,Personal Loan,0,0.25143047619593073,19123
39,80260.21,13,747.0,0.369,0.488,0,13561.29,36,5.0,Online,Personal Loan,0,0.09958984250982773,3659
65,79665.14,0,527.0,0.377,0.801,1,8286.76,60,25.0,Online,Auto Refi,1,0.8249204960381928,3239
45,74559.56,4,688.0,0.416,0.544,0,27563.56,36,6.54,Branch,Auto Refi,1,0.26802918127165754,14296
